"titulo","empresa","ubicacion","publicado","enlace","pagina","contrato","requisitos","descripcion","salario"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días","https://mx.computrabajo.com/trabajo-de-futbolista#70FF549D0541CA9961373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""2 años de experiencia"",""Edad: entre 23 y 36 años""]","Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para la vacante de Subgerente en tienda Charly en Outlet Mulza. TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenales Prestaciones de ley (IMSS desde el primer día, Infonavit, Fonacot, aguinaldo, vacaciones, prima vacacional) Fondo de ahorro Caja de ahorro Bono de puntualidad. Bono de asistencia Créditos de empleados Estabilidad Laboral Capacitación constante Vacaciones a partir de los 6 de antigüedad, Dos descansos entre semana. Sólo debes contar con los siguientes requisitos: Mayores de edad (Indispensable INE vigente y RFC del SAT) Experiencia mínima de 2 años como Gerente en tienda Retail Gusto por las ventas y atención al cliente Tener facilidad de palabra El empleo es de tiempo completo, descanso entre semana Sin problema de traslado No estudiantes Interesados postularse por este medio. ¡Te esperamos!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días","https://mx.computrabajo.com/trabajo-de-futbolista#5E16EB442894761661373E686DCF3405",3,"Contrato para obra o tiempo determinado","[""Educación mínima: Educación media superior -Bachillerato General"",""Edad: entre 18 y 35 años""]","Hoy en día, somos Patrocinadores Oficiales del Equipo León, para nosotros, ser de León es un Orgullo. Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para las vacantes de Vendedores por temporada de regreso a clases para las tiendas Charly ubicadas en los Outlet Mulza. TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenales Prestaciones de ley (IMSS desde el primer día, Infonavit, Fonacot, aguinaldo, vacaciones, prima vacacional) Fondo de ahorro Bono de puntualidad Bono de asistencia Dos descansos entre semana Créditos de empleados Estabilidad Laboral Capacitación constante Estacionamiento gratuito Sorteo de boletos para los partidos del Club León Sólo debes contar con los siguientes requisitos: Mayores de edad (Indispensable INE vigente y RFC del SAT) Gusto por las ventas y atención al cliente Experiencia no necesaria, nosotros te capacitamos El empleo es de tiempo completo, descanso entre semana Sin problema de traslado No estudiantes Interesados postularse por este medio o lleva solicitud elaborada directo a las tiendas Charly en el local #10 frente a Starbucks o local #42 y 44 ¡Te esperamos!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#BF6930EB7E190E2361373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Menos de 1 año de experiencia"",""Edad: entre 25 y 30 años"",""Conocimientos: Adaptación al cambio, Atención al cliente, Capacidad de decisión, Gestión de equipos, Calidad""]","Somos una de las empresas mexicanas con más de 60 años en la industria del calzado, dedicada a la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Siendo parte de la familia Charly, se nos da la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea apasionado, creativo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de: ""Supervisor de VAS"" REQUISITOS: Preparatoria/TSU. Manejo de personal plantilla mínima de 10 personas Liderazgo. Experiência en puestos similares FUNCIONES: *Garantizar las actividades correspondientes al arranque de turno. *Supervisar que el personal asignado realice las actividades correctamente de acuerdo los objetivos de la empresa. *Cotejar el cumplimiento de las olas asignadas. *Asegurar la correcta entrega de mercancía procesada a preparación de embarque. *Participar y garantizar el cumplimiento del RIT y las normas de seguridad e higiene del personal a su cargo. *Asegurar el orden y limpieza en su área. *Apoyar a las diferentes áreas del centro de distribución cuando la operación lo requiera. OFRECEMOS: +Pago semanal +Servicio de comedor +Fondo de ahorro +Caja de ahorro +Descuentos en la marca Charly y Skechers. ¡Ponte tus tenis Charly, se parte de nuestra familia y vive el mejor momento de Grupo Charly!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Zapopan, Jalisco","Hace 5 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#B037F75F6C13B2D261373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación secundaria"",""Edad: A partir de 18 años"",""Conocimientos: Adaptación al cambio, Atención al cliente, Organización, Ventas""]","Que esperas para ser parte de las mejores marcas deportivas. -En CHARLY y SKECHERS Buscamos personal para las tiendas - Gran Plaza - Plaza Arboledas Si tienes experiencia y buscas crecimiento, o si no tienes experiencia y buscas aprender, ESTE ES TU LUGAR. Tus actividades serian: -Bridar la bienvenida al cliente -Ofrecer nuestros productos buscando la satisfacción del cliente -Realizar limpieza de áreas -Acomodo de mercancía según indicaciones Gerenciales Requisitos: -Facilidad de palabra -Trabajo de tiempo completo -Facilidad de adaptación Te ofrecemos: -Sueldo base $9,500 pagados semanalmente -Bono de asistencia y puntualidad de $1,900 - Apoyo de trasporte $900 -Pago de comisiones por quincena *Todas las prestaciones de ley *Descuentos en las marcas *Fondo de ahorro del 4% *Regalos de cumpleaños y más... No esperes más y únete a esta gran marca","$ 9,500.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#FECFDBA0415BD60161373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación superior - Licenciatura"",""2 años de experiencia"",""Edad: A partir de 23 años""]","Empresa mexicana líder en la industria, con presencia internacional. Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL y Liga Chilena. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de nuestro próximo ANALISTA DE VENTAS DE CALZADO. Esta posición trabaja de forma presencial en la ciudad de León, Guanajuato Objetivo de puesto: Analizar y administrar los recursos de infraestructura y de sistema para el logro de los objetivos del área de ventas (Cumplimiento de cuotas de facturación) a fin de que el negocio sea rentable de los sectores de calzado Principales Funciones, no limitativas. 1. Generar los reportes estándar para el equipo del área comercial de calzado, análisis de ventas, coberturas. 2. Administración de pedidos, recepción, modificación de fechas, actualizaciones. 3. Generación de paquetes de compras de las preventas y resurtidos de compra de calzado, modificación y seguimiento. 4. Monitoreo de la llegada de compra de la temporada. 5. Cuadres de temporada. 6. Actividades delegadas por el gerente o director respecto al área comercial. 7. Envió de pedidos de temporadas a SAP, seguimiento y validación en sistema. 8. administración de las cuentas principales. 9. Generación de Listas de precios, cálculos de margen, cálculo de rentabilidad. 10. Monitorear la adecuada y oportuna liberación de pedidos del área comercial. 11. Excelente nivel de Excel. Requisitos: Rango de Edad: 25 años en adelante. Escolaridad: Licenciatura Administración de Empresas, Contaduría, Ing. Industrial, Afín. Experiencia: Manejo de ERP´s, con alto conocimiento técnico en área contable e interpretación de análisis financieros, preferentemente en industria manufacturera. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Los beneficios de trabajar con nosotros incluyen: · Pago semanal · Prestaciones de ley · Fondo de Ahorro . Pago Semanal · Caja de ahorro (a elección del colaborador) · Descuentos especiales para empleado en productos de la marca · Estabilidad laboral · Servicio médico · Convenios empresariales · Obsequio de cumpleaños · Servicio dental (costos preferenciales) · Apoyo de gastos funerarios (a elección del colaborador) ¡¡¡Si cumples con la experiencia y requisitos, no dudes en postularte!!! ¡Ponte los tenis, queremos que seas parte del equipo, vive el mejor momento con GRUPO CHARLY!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#605D9BB4887EC77561373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación superior - Licenciatura"",""1 año de experiencia"",""Idiomas: Inglés"",""Edad: A partir de 22 años""]","Empresa mexicana líder en la industria, con presencia internacional. Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL y Liga Chilena. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de nuestro próximo ANALISTA DE AUDITORIA DE COMERCIO EXTERIOR. Esta posición trabaja de forma presencial en la ciudad de León, Guanajuato Objetivo de puesto: Integrar y revisar los expedientes físicos, electrónicos y digitales de Comercio Exterior de las operaciones de Importación que las empresas de Grupo Charly realicen en México, así como proponer y dar seguimiento las acciones correctivas y preventivas, que disminuyan el riesgo ante revisiones por parte de la autoridad y promuevan las mejores prácticas en la gestión del riesgo. Principales Funciones, no limitativas. 1. Solicitar la documentación física, electrónica y digital que integra el expediente de comercio exterior y dar seguimiento a la entrega en tiempo y forma. Revisar la integración y consistencia de los expedientes físicos, electrónicos y digitales de comercio exterior. 2. Reportar las incidencias de auditoría y dar a conocer las acciones preventivas y correctivas a las áreas involucradas. Obtener fechas compromiso de subsanación de auditorías y darles seguimiento. 3. Recabar la documentación faltante del expediente físico, electrónico y digital del Record keeping para la aplicación de Tratados de Libre Comercio. Asegurarse de que las incidencias detectadas se hayan subsanado y las acciones preventivas se hayan implementado. 4. Solicitar copias certificadas de los expedientes de Comercio Exterior a las autoridades, cuando se requiera. Elaborar, recabar firma, archivar en nuestro expediente de comercio exterior la Manifestación de Valor y Hoja de Cálculo y entregar al Agente Aduanal las manifestaciones de valor que corresponde. 5. Compulsar los registros de Glosa con los registros contables de la mercancía y sus gastos logísticos (flete, seguro, embalajes y otros incrementables) Codificar las carpetas y mantener actualizados los registros del inventario de documentos físicos. 6. Llevar un control actualizado de caducidad de archivo fiscal en conjunto con el departamento de fiscal, Hacer auditorías (inventarios) para mantenimiento de PROSEC. 7. Hacer auditorías periódicas de activo fijo importado para asegurar que su documentación se encuentre en regla. 8. Reportar al proveedor de software de Comercio Exterior las incidencias del funcionamiento y dar seguimiento hasta que quede solucionado. 9. Atender los requerimientos de las Autoridades Aduaneras y cualquier otra autoridad. 10. Apoyo a las áreas de Trade Compliance y operaciones (Compras e importaciones) cuando se requiera. Requisitos: Rango de Edad: 22 años en adelante Escolaridad: Licenciatura en Comercio o Negocios internacionales, Derecho, Contador Público. Experiencia en puestos similares: Manejo de integración de expedientes de comercio, atención de facultades, de compromiso, conocimientos teóricos en ley aduanera, reglas generales de comercio exterior, NOM´s LIGIE Vacante presencial en la Ciudad de León Guanajuato. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Los beneficios de trabajar con nosotros incluyen: · Pago semanal · Prestaciones de ley · Fondo de Ahorro · Caja de ahorro (a elección del colaborador) · Descuentos especiales para empleado en productos de la marca · Estabilidad laboral · Servicio médico · Convenios empresariales · Obsequio de cumpleaños · Subsidio de comedor · Servicio dental (costos preferenciales) · Apoyo de gastos funerarios (a elección del colaborador) ¡¡¡Si cumples con la experiencia y requisitos, no dudes en postularte!!! ¡Ponte los tenis, queremos que seas parte del equipo, vive el mejor momento con GRUPO CHARLY! Interesados, favor de hacer llegar su CV al correo ********@charly.com","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días","https://mx.computrabajo.com/trabajo-de-futbolista#0153973D90BA33FD61373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior - Educación Profesional T"",""1 año de experiencia"",""Edad: entre 30 y 45 años"",""Conocimientos: Microsoft Excel, SAP, Atención al cliente, Administración, Logística""]","Somos una de las empresas mexicanas con más de 60 años en la indústria del calzado, dedicada a la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Siendo parte de la familia Charly, se nos da la oportunidad de trabajar en lo que más nos apasiona. Nós encontramos buscando talento que sea apasionado, creativo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de: Ejecutivo De Atención a Clientes (CEDIS) Objetivo del puesto: asegurar las entregas de los Clientes en tiempo & cantidad de acuerdo a sus requerimientos y condiciones pactadas, así como de gestionar las incidencias y reclamaciones. Requisitos: -Preparatoria/*TSU. -Experiência administrativa, áreas de atención a clientes y logística (6 meses a 1 año min, comprobable) -Excel, SAP, portales de cliente. Funciones: 1.Garantizar el correcto procesamiento de pedidos (clasificación, solicitud de asignación de mercancía y liberación de entregas) para los diferentes canales y sectores de venta, excediendo las expectativas de los clientes. 2.Ser el canal de comunicación entre los clientes y las diferentes áreas de la empresa, ejecutando la solución de asuntos pendientes (quejas, solicitudes y requerimientos) de acuerdo al tiempo establecido para su tratamiento. 3. Atender de manera oportuna los asuntos pendientes, requerimientos e inconformidades con los clientes, mediante los canales de tratamiento y escalación establecido. 4. Generar folios de devolución mensual (indicación administrativa o defectos) 5. Generar citas en portales de clientes, así como la generación de archivos para los mismos. Ofrecemos:  Pago semanal  Servicio de comedor  Fondo de ahorro  Descuentos en las marcas Charly y Skechers.  Horario de Lunes a jueves - viernes medio día. ¡Ponte tus tenis Charly, se parte de nuestra familia y vive el mejor momento de Grupo Charly!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Torreón, Coahuila","Hace 6 días","https://mx.computrabajo.com/trabajo-de-futbolista#1933B1B87F2390CC61373E686DCF3405",3,"Otro tipo de contrato","[""Educación mínima: Educación media superior -Bachillerato General"",""Menos de 1 año de experiencia""]","Tienda de calzado, ropa y accesorios deportivos requiere para administración de negocio y su funcionamiento. Buscamos una persona con deseos de aprender y desarrollarse para lograr su crecimiento en la empresa. PUESTO: GERENTE DE TIENDA DEPORTIVA PLAZA COMERCIAL DE TORREON COAHUILA OFRECEMOS: Sueldo mensual $13,200- Pago Semanal Bono de puntualidad $528 Bono de asistencia $792 Comisiones quincenales. Prestaciones de ley desde el primer día Contratación directa con la empresa Capacitación constante Uniforme Fondo de ahorro Caja de ahorro Obsequio de cumpleaños. Descuento en tienda de productos de la marca Disponibilidad de trabajar de L-D con descanso entre semana Plan de calidad de vida Vacaciones conforme a la Ley. FUNCIONES: Administración de tienda Control de indicadores operativos y comerciales Apertura y cierre de tienda Procesos de venta y atención a clientes Manejo de inventarios Cumplimiento de objetivos Apego a políticas y normas de la empresa Manejo de personal Capacitación de personal REQUISITOS: Experiencia en negocio Retail/ventas. Enfoque a resultados. Comunicación efectiva. Asertividad. Trabajo en equipo. Identificar oportunidad de crecimiento. Manejo de tiempos. Liderazgo. Preparatoria terminada. ¡Únete a nuestro equipo de trabajo! Sí estas interesado (a) y cubres el perfil, postúlate por este medio adjuntando tu cv","$ 14,520.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Tlajomulco de Zúñiga, Jalisco","Hace 6 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#4DB0C5D0D3845D7F61373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación secundaria"",""Menos de 1 año de experiencia"",""Edad: A partir de 18 años"",""Conocimientos: Aprendizaje, Atención al cliente, Trabajo en equipo, Ventas""]","Grupo Charly y Skechers, líder en la venta de calzado deportivo ¡¡¡Busca gente como tú, talento que deja huella!!! CHARLY LA PLATZA S O L I C I T A ASESOR DE VENTAS Te ofrecemos… • Sueldo base $9,500 mensual más comisiones • Pago semanal ¡PUNTUALES! • Contratación directa por la empresa • Prestaciones de ley y superiores desde el primer día • IMSS • INFONAVIT • Aguinaldo • Vacaciones con la nueva ley • Fondo de ahorro y caja de ahorro • Premio de puntualidad $950 +premio de asistencia $950 por mes • Descuento en tiendas Charly y Skechers • Apoyo de gastos funerarios • Capacitación pagada y constante • Apoyo de transporte $923 mensuales • Excelente esquema de comisiones quincenales Actividades…. • Atención al cliente • Recepción, conteo, etiquetado y acomodo de mercancía • Limpieza del área de trabajo ¡NO NECESITAS TENER EXPERIENCIA, TE CAPACITAMOS! Solo necesitas… Escolaridad desde secundaria terminada, gusto por las ventas, facilidad de palabra, trabajar en equipo y disponibilidad de turno completo Horario: Lunes a Domingo de 10:00am a 8:00pm, 1 hr de comida,2 días de descanso entre semana. Sí estas interesado (a) y cubres el perfil, postúlate por este medio o preséntate con CV o solicitud en la tienda con el gerente o pide información al 3320661263.","$ 9,500.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Tijuana, Baja California","Hace 6 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#00D70E0A0286B83761373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Menos de 1 año de experiencia"",""Edad: A partir de 18 años"",""Disponibilidad de viajar: Si""]","Líder en la venta de calzado deportivo ¡¡¡Busca gente como tú, talento que deja huella!!! SOLICITAMOS VENDEDOR/A DE PISO DE TIENDA PLAZA RIO Y PLAZA PENINSULA Ofrecemos: Sueldo base mensual $13,000 Pago semanal los viernes. Premio de puntualidad $520 mensuales Premio de asistencia $780 mensuales. Comisiones quincenales Contratación directa con la empresa Prestaciones de ley y superiores desde el primer día IMSS, INFONAVIT, FONACOT, Vacaciones con forme a la ley. Fondo de ahorro 4% del salario base mensual Caja de ahorro Descuento en tiendas Apoyo de gastos funerarios (opcional) Capacitación pagada y constante Obsequio de cumpleaños Actividades: Atención al cliente Recepción, conteo, etiquetado y acomodo de mercancía Limpieza del área de trabajo ¡NOSOTROS TE CAPACITAMOS EN TIENDA! Solo necesitas: Gusto por las ventas, facilidad de palabra, trabajar en equipo y disponibilidad de turno completo. Disponibilidad de rotar turnos Contar con INE, Constancia de Situación Fiscal y papelería básica.","$ 13,000.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 5 días","https://mx.computrabajo.com/trabajo-de-futbolista#E86125DDBF83B75561373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Menos de 1 año de experiencia"",""Edad: entre 21 y 35 años""]","Hoy en día, somos Patrocinadores Oficiales del Equipo León, para nosotros, ser de León es un Orgullo. Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para la vacante de Almacenista de tiempo completo para la tienda Charly en los Outlet en Mulza. TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenales adicional Prestaciones de ley (IMSS desde el primer día, aguinaldo, vacaciones, prima vacacional) Puedes disfrutar de días de vacaciones a partir de los 6 meses de antigüedad Apoyo de gastos funenarios Fondo de ahorro Bono de puntualidad Bono de asistencia Caja de ahorro Créditos de empleado Estabilidad Laboral Capacitación constante Convenios con establecimientos Sólo debes contar con los siguientes requisitos: Preparatoria terminada comprobable Mayores de edad (Indispensable contar con INE vigente y RFC expedido por el SAT) Experiencia de 6 meses como almacenista o bodeguero Manejo básico de computadora Disponibilidad de horario, un descanso entre semana y uno en sábado (en temporada alta el descanso es entre semana) Sin problema de traslado, indispensable vivir cerca de la zona. Interesados postularse por este medio o acude a la tienda Charly en Altacia con tu solicitud de empleo.","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 6 días","https://mx.computrabajo.com/trabajo-de-futbolista#4BE0693832BBAEF461373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación superior - Licenciatura"",""2 años de experiencia""]","Grupo Charly, empresa mexicana líder en la industria, con presencia internacional Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Actualmente contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de un Funcional Soporte “Manufactura”, esta posición trabaja de forma presencial en la ciudad de León, Guanajuato. Buscamos talento que sea creativo, dinámico y orientado a resultados. Principales Funciones, no limitativas: 1.-Entender, establecer y formalizar los requerimientos del cliente. 2.-Definir las pruebas que se utilizaran para comprobar el cumplimiento de los requerimientos en los entregables 3.-Asegurar la alineación de entregables con las expectativas del cliente y el alcance del proyecto. 4.-Identificar y analizar riesgos potenciales y toma de acciones preventivas. 5.-Detectar, en la medida de lo posible, eventuales omisiones en el pedido de usuario. 6.-Validar y obtener la aprobación de las definiciones del usuario comprometiendo a los usuarios involucrados. 7.-Generar y ejecutar los casos de prueba funcionales en función de las características del proyecto. 8.- Dar soporte en el ERP interno a las operaciones de Manufactura dentro de las plataformas de operación 9.- Realizar configuraciones dentro del sistema para adopción de nuevos procesos y reglas de negocio Requisitos: Escolaridad: Licenciatura terminada (ingeniería en Sistemas, informática, ingeniería Industrial o similares). Experiencia en puestos similares: 1- 3 años de experiencia como funcional de soporte en algún ERP hecho a la medida. Conocimientos: Experiencia con algún ERP hecho a la medida en los módulos de manufactura de preferencia en el sector calzado, Soporte de Sistemas, Implementaciones, SCRUM, SQL (consulta), nociones básicas de algún lenguaje de programación, procesos de manufactura. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Los beneficios de trabajar con nosotros incluyen: · Pago semanal · Prestaciones de ley y adicionales a los de la ley · Fondo de Ahorro · Caja de ahorro (a elección del colaborador) · Descuentos especiales para empleado en productos de la marca · Estabilidad laboral · Servicio médico · Convenios empresariales · Obsequio de cumpleaños · Subsidio de comedor · Servicio dental (costos preferenciales) · Apoyo de gastos funerarios (a elección del colaborador)","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Boca del Río, Veracruz","Hace 6 días","https://mx.computrabajo.com/trabajo-de-futbolista#D4B10460854B931F61373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior - Bachillerato Tecnológico"",""1 año de experiencia"",""Edad: entre 23 y 99 años""]","GRUPO CHARLY LIDER EN LA VENTA DE CALZADO DEPORTIVO Somos una de las empresas mexicanas con más de 60 años en la industria del calzado, dedicada a la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos Siendo parte de la familia Charly, se nos da la oportunidad de trabajar en lo que más nos apasiona Nos encontramos buscando talento que sea apasionado, creativo, dinámico y orientado a resultados. BUSCAMOS SUBGERENTE DE TIENDA CHARLY LAS AMERICAS VERACRUZ Requisitos 23 años en adelante Sexo Indistinto Preparatoria concluida Disponibilidad de horario para rolar turnos Lunes a Domingo con descanso entre semana Experiencia mínima de 1 año como subgerente, líder, supervisor de área comprobable Facilidad de palabra y gusto por las ventas Trabajo en equipo Proactivo Dinámico Preferentemente vivir cerca de la tienda Pasión por el deporte Ofrecemos: Sueldo base comisiones quincenales de acuerdo con el alcance de metas Prestaciones de Ley como IMSS, vacaciones anuales, aguinaldo, prima dominical, INFONAVIT, Caja de ahorro fondo de ahorro Bono de nuevo ingreso Dos días de descanso Regalo de cumpleaños entre otros Apoyo de Transporte Capacitación Continua Oportunidad de crecimiento Excelente ambiente de trabajo Pago semanal Contratación directa con la empresa Funciones Atención al cliente Manejo de personal Recepción conteo y etiquetado de producto Limpieza del área de trabajo","$ 11,500.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 7 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#BB15EC1BED8DD2D961373E686DCF3405",3,"Contrato para obra o tiempo determinado","[""Educación mínima: Educación media superior -Bachillerato General"",""1 año de experiencia"",""Idiomas: Esperanto"",""Edad: entre 20 y 30 años"",""Licencias de conducir: C""]","Somos una de las empresas mexicanas con más de 60 años en la industria del calzado, dedicada a la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Siendo parte de la familia Charly, se nos da la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea apasionado, creativo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de: CHOFER REPARTIDOR LOCAL LEON GTO. CEDIS. Requisitos OBLIGATORIOS: - Licencia Estatal Tipo C (OBLIGATORIO PARA POSTULARTE). -Conocimiento en rutas locales. -Manejo de unidades rabón. Torton, 3.5 toneladas. . Funciones 1. Cargar y descargar la mercancía para entregas a clientes locales y traslados entre nuestros centros de distribución locales. 2. Manejar las unidades de transporte según la ruta asignada a por el supervisor en base al plan y demanda del día. 3. Asegurar la recuperación de las evidencias de la mercancía entregada a clientes y centros de distribución locales. 4. Realizar circulo de servicio con torre de control y gestión de evidencias 5. Entregar mercancía de rechazo devoluciones al área correspondiente. 6. Mantener la unidad asignada en óptimas condiciones y reportar incidencias con anticipación para asegurar el funcionamiento. 7. Apoyar en funciones del proceso de Despacho. 8. Gestionar las actividades de orden y limpieza y demás actividades que requiera la operación. 9. Participar y garantizar el cumplimiento del RIT y las normas de seguridad e higiene. 10. Cumplimiento a 5 s, SGC y las iniciativas que la organización implemente. 11. Apego a sus procesos. Recompensamos tu Pasión, los beneficios de trabajar para Grupo Charly. Incluyen: - Bono de puntualidad y asistencia. - Pago semanal. - Servicio de comedor. - Fondo de ahorro. - Descuentos en la marca Charly y Skechers. Ponte tus tenis Charly, se parte de nuestra familia y vive el mejor momento de Grupo Charly","$ 9,000.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Los Cabos, Baja California Sur","Hace 7 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#2BBD0FA5B418D2EC61373E686DCF3405",4,"Contrato por tiempo indeterminado","[""Educación mínima: Educación secundaria"",""Menos de 1 año de experiencia"",""Edad: A partir de 18 años"",""Conocimientos: Aprendizaje, Atención al cliente, Trabajo en equipo, Ventas""]","TIENDAS CHARLY TU CARRERA COMIENZA AQUÍ Si te gusta el servicio al cliente esta es tu oportunidad para formar parte de nuestro equipo de trabajo como ASESOR DE VENTAS. en PLAZA PUERTO PARAISO Ofrecemos: Sueldo base $10,000mensuales brutos (pago semanal) + 6% Bono de asistencia + 4% Bono de puntualidad + Bono de transporte $800 mensuales Pagos semanales PUNTUALES Atractivas comisiones quincenales Prestaciones de ley desde el primer (IMSS, INFONAVIT, Aguinaldo, Vacaciones, prima vacacional, prima dominical) Prestaciones superiores (Fondo de ahorro, caja de ahorro, apoyo de gastos funerarios) Descuento de empleados Horario de 11:00 a 9:00 con 1 hora de comida 2 descansos entre semana Estabilidad laboral Requisitos: Secundaria terminada Gusto por Servicio al cliente Disponibilidad de horario Facilidad de palabra Si cubres con los requisitos postúlate por este medio y ¡SÉ PARTE DE NUESTRA GRAN FAMILIA!","$ 10,000.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 7 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#E40D6886366D7D6861373E686DCF3405",4,"Contrato para obra o tiempo determinado","[""Educación mínima: Educación media superior -Bachillerato General"",""Menos de 1 año de experiencia"",""Edad: entre 18 y 25 años""]","Realizar la validación visual del calzado. Comunicar incidencias detectadas y/o rechazos a jefe directo. Identificar la mercancía de acuerdo con el procedimiento establecido. Realizar inspecciones de mercancía en los diferentes centros de distribución. Registro de reporte de inspección calzado y textil.","A convenir"
